weathertypeid,locationid,eventdate,severity
2,1062,2020-03-24,Moderate
2,1226,2020-07-02,Light
3,342,2020-04-05,Moderate
2,1562,2020-11-22,Light
1,316,2020-12-01,Severe
3,1573,2020-11-01,Light
1,1244,2020-04-03,Severe
2,1546,2020-10-26,Light
2,215,2020-04-04,Light
2,1092,2020-04-21,Light
1,1289,2020-10-26,Severe
2,1734,2020-05-27,Light
1,599,2020-03-11,Severe
2,534,2020-05-27,Light
2,1289,2020-12-16,Light
2,1632,2020-12-12,Moderate
2,467,2020-08-06,Light
2,866,2020-11-11,Light
3,1561,2020-03-01,Light
2,63,2020-07-05,Light
2,546,2020-05-27,Light
2,898,2020-07-04,Light
3,1485,2020-02-13,Light
1,1472,2020-10-06,Severe
2,559,2020-09-21,Light
2,400,2020-09-22,Light
1,1266,2020-01-30,Severe
2,765,2020-11-12,Light
2,1480,2020-10-27,Light
2,265,2020-04-30,Light
2,513,2020-12-14,Light
3,372,2020-12-28,Light
2,95,2020-12-04,Light
2,861,2020-09-28,Light
2,1,2020-04-13,Light
2,1345,2020-01-29,Light
2,1346,2020-03-16,Light
3,1208,2020-12-14,Light
2,1208,2020-03-13,Light
1,111,2020-07-17,Severe
3,229,2020-03-07,Light
1,204,2020-11-07,Severe
1,1040,2020-10-22,Severe
1,196,2020-10-14,Moderate
2,363,2020-04-13,Moderate
2,581,2020-05-05,Light
2,102,2020-07-30,Moderate
2,372,2020-09-03,Moderate
3,1233,2020-02-19,Light
2,1341,2020-12-23,Light
2,176,2020-01-18,Light
4,123,2020-02-06,UNK
3,1066,2020-02-13,Heavy
1,663,2020-01-22,Severe
1,368,2020-02-12,Severe
2,1324,2020-01-29,Light
2,775,2020-05-26,Light
1,274,2020-02-03,Severe
1,1422,2020-07-14,Severe
2,238,2020-07-16,Light
2,299,2020-12-30,Heavy
1,561,2020-02-29,Severe
3,673,2020-12-06,Light
5,1547,2020-06-23,Severe
4,205,2020-12-13,UNK
2,1121,2020-08-06,Light
2,1293,2020-06-11,Light
1,1418,2020-09-05,Severe
2,229,2020-03-23,Moderate
1,156,2020-07-08,Moderate
5,392,2020-03-12,Severe
1,987,2020-03-31,Severe
2,580,2020-04-04,Light
2,372,2020-10-02,Light
3,256,2020-10-28,Light
1,688,2020-11-28,Moderate
1,959,2020-12-15,Severe
2,167,2020-10-29,Light
6,185,2020-06-16,Severe
2,1717,2020-03-12,Moderate
2,5,2020-05-01,Light
2,100,2020-08-08,Light
2,1159,2020-04-30,Light
1,26,2020-02-18,Severe
2,650,2020-09-29,Light
1,1081,2020-01-24,Severe
2,1037,2020-05-14,Light
2,29,2020-09-10,Moderate
2,1307,2020-06-06,Light
2,226,2020-04-12,Light
2,82,2020-10-29,Moderate
1,1762,2020-11-06,Moderate
1,151,2020-06-12,Severe
2,372,2020-05-20,Light
2,43,2020-06-20,Light
2,83,2020-05-23,Light
1,85,2020-09-23,Severe
1,314,2020-11-04,Severe
1,48,2020-08-21,Severe
2,1506,2020-12-17,Moderate
3,492,2020-01-28,Light
1,1105,2020-10-28,Severe
1,1564,2020-09-09,Severe
3,589,2020-04-14,Light
1,689,2020-10-03,Severe
1,138,2020-11-26,Moderate
3,1627,2020-01-08,Light
5,55,2020-02-06,Severe
2,1420,2020-03-09,Light
2,203,2020-10-27,Light
2,998,2020-01-13,Light
2,1194,2020-08-29,Light
2,323,2020-03-30,Light
1,214,2020-12-09,Moderate
1,641,2020-07-04,Moderate
1,1536,2020-10-20,Moderate
2,107,2020-12-02,Light
2,355,2020-03-05,Light
4,953,2020-06-22,UNK
2,139,2020-09-20,Light
2,1102,2020-05-20,Light
2,29,2020-05-25,Light
2,728,2020-02-25,Light
2,898,2020-10-09,Moderate
2,1084,2020-12-30,Light
3,1720,2020-04-12,Moderate
2,1433,2020-12-20,Moderate
1,608,2020-11-14,Severe
2,765,2020-05-06,Light
2,242,2020-09-30,Light
5,203,2020-08-31,Severe
2,321,2020-05-26,Light
2,1343,2020-07-04,Light
2,1599,2020-07-01,Light
3,1764,2020-04-06,Light
1,1754,2020-01-17,Moderate
3,1346,2020-02-28,Light
3,1056,2020-12-20,Light
2,64,2020-05-28,Moderate
4,386,2020-08-23,UNK
2,1593,2020-05-28,Light
1,1602,2020-12-26,Severe
2,502,2020-10-07,Light
2,1386,2020-10-30,Light
2,1347,2020-03-23,Light
4,139,2020-11-02,UNK
2,932,2020-05-15,Light
1,849,2020-09-25,Moderate
1,1481,2020-07-25,Severe
2,1437,2020-03-04,Light
3,460,2020-01-20,Light
3,73,2020-01-19,Light
2,282,2020-05-17,Heavy
2,227,2020-09-02,Light
5,55,2020-06-12,Severe
5,1510,2020-11-06,Severe
5,876,2020-12-06,Severe
1,867,2020-05-02,Severe
1,462,2020-07-04,Severe
1,401,2020-06-27,Moderate
2,566,2020-04-13,Moderate
1,1426,2020-01-31,Severe
2,159,2020-12-24,Heavy
3,51,2020-12-29,Light
2,363,2020-04-26,Light
1,150,2020-09-02,Moderate
2,86,2020-05-18,Light
2,926,2020-02-12,Light
2,126,2020-03-30,Light
2,1120,2020-03-17,Light
2,1191,2020-09-22,Light
3,1486,2020-04-14,Light
2,250,2020-07-19,Light
1,512,2020-11-29,Severe
1,1474,2020-11-24,Severe
2,11,2020-09-26,Moderate
2,1320,2020-09-12,Light
1,246,2020-08-10,Moderate
1,1352,2020-03-23,Severe
2,1545,2020-05-18,Light
2,912,2020-12-13,Light
1,1658,2020-01-11,Severe
3,1203,2020-01-26,Light
1,614,2020-10-19,Severe
1,1684,2020-08-23,Moderate
2,173,2020-05-12,Light
1,1215,2020-11-02,Severe
2,94,2020-02-06,Light
3,792,2020-02-20,Heavy
2,321,2020-07-09,Light
1,758,2020-06-23,Moderate
1,653,2020-09-14,Severe
2,305,2020-04-19,Light
2,323,2020-12-16,Moderate
2,859,2020-04-18,Light
2,213,2020-06-28,Moderate
3,418,2020-03-19,Light
2,853,2020-09-27,Light
1,1403,2020-12-31,Severe
2,389,2020-01-22,Light
2,194,2020-03-18,Light
1,1363,2020-09-14,Moderate
2,1677,2020-08-26,Light
2,861,2020-07-10,Light
1,1176,2020-10-21,Moderate
2,1107,2020-05-25,Light
2,810,2020-05-13,Light
1,549,2020-10-07,Severe
1,1638,2020-10-21,Severe
2,1074,2020-10-12,Light
2,840,2020-09-29,Light
2,658,2020-07-30,Light
2,478,2020-05-29,Light
2,1727,2020-11-23,Light
3,1434,2020-03-22,Light
1,1222,2020-12-02,Moderate
2,843,2020-11-05,Light
1,1215,2020-03-20,Moderate
2,1018,2020-09-30,Moderate
1,384,2020-10-28,Severe
1,112,2020-02-25,Severe
2,73,2020-12-15,Light
2,535,2020-02-16,Light
1,861,2020-06-21,Severe
2,10,2020-09-10,Light
2,215,2020-08-04,Light
3,171,2020-01-30,Light
1,1277,2020-05-01,Moderate
1,945,2020-10-04,Moderate
1,196,2020-12-08,Severe
1,335,2020-09-25,Severe
1,37,2020-03-18,Severe
3,1491,2020-02-12,Light
2,59,2020-08-08,Light
2,537,2020-01-11,Light
2,371,2020-08-15,Light
2,1676,2020-07-26,Heavy
2,292,2020-11-01,Moderate
3,1611,2020-04-12,Light
4,1765,2020-06-26,UNK
2,666,2020-02-11,Moderate
2,122,2020-03-28,Moderate
2,100,2020-10-11,Light
2,797,2020-09-20,Light
1,1766,2020-07-21,Severe
2,1318,2020-09-03,Light
3,63,2020-10-27,Light
2,391,2020-07-22,Light
2,1175,2020-07-30,Light
1,322,2020-12-12,Severe
1,1170,2020-03-02,Severe
2,1537,2020-08-11,Light
2,1693,2020-04-06,Light
3,65,2020-04-16,Light
2,745,2020-03-17,Light
3,1158,2020-02-11,Light
1,1733,2020-08-30,Severe
2,420,2020-05-14,Light
3,667,2020-12-24,Light
4,32,2020-06-20,UNK
2,579,2020-02-24,Light
2,91,2020-09-27,Light
2,641,2020-10-15,Light
2,1140,2020-05-29,Light
2,1513,2020-01-27,Light
2,403,2020-12-30,Light
2,1226,2020-02-24,Light
2,48,2020-08-25,Light
2,338,2020-06-30,Light
2,5,2020-02-13,Heavy
2,575,2020-08-27,Light
2,66,2020-03-25,Light
2,259,2020-04-13,Light
2,1012,2020-01-12,Light
3,516,2020-02-25,Light
2,1537,2020-10-11,Moderate
2,1463,2020-06-17,Moderate
5,724,2020-03-10,Severe
1,571,2020-10-20,Severe
2,818,2020-04-20,Moderate
4,795,2020-05-15,UNK
2,1483,2020-05-21,Light
1,434,2020-09-16,Severe
1,805,2020-06-07,Severe
1,509,2020-01-15,Severe
2,1142,2020-11-21,Light
2,311,2020-02-13,Heavy
2,165,2020-02-10,Light
2,754,2020-06-20,Light
1,359,2020-08-30,Severe
1,659,2020-03-08,Severe
1,1444,2020-08-25,Moderate
3,1061,2020-01-14,Light
3,685,2020-01-13,Light
2,1189,2020-01-10,Light
1,335,2020-09-13,Severe
2,1309,2020-06-12,Light
2,163,2020-09-30,Light
2,947,2020-02-13,Light
2,323,2020-07-18,Light
2,51,2020-03-09,Light
1,204,2020-04-08,Severe
2,378,2020-12-14,Moderate
2,364,2020-02-12,Light
2,1738,2020-12-10,Light
1,1077,2020-07-11,Severe
2,333,2020-02-24,Light
2,1108,2020-09-10,Moderate
3,521,2020-12-14,Light
1,1714,2020-10-14,Severe
2,1649,2020-05-25,Moderate
2,305,2020-10-19,Light
1,15,2020-06-10,Severe
3,555,2020-02-26,Light
2,625,2020-10-11,Light
3,640,2020-02-07,Moderate
2,1381,2020-12-02,Moderate
3,1158,2020-02-07,Light
3,98,2020-01-06,Moderate
2,491,2020-07-26,Light
2,1273,2020-12-10,Light
1,690,2020-12-30,Severe
2,3,2020-07-24,Light
2,163,2020-03-25,Light
3,1545,2020-11-24,Light
1,838,2020-06-12,Severe
2,628,2020-11-11,Light
2,1414,2020-03-13,Light
4,407,2020-06-29,UNK
2,570,2020-05-17,Moderate
2,851,2020-04-09,Light
1,219,2020-10-10,Severe
2,789,2020-04-21,Moderate
2,234,2020-05-28,Light
3,133,2020-01-25,Moderate
2,1441,2020-10-16,Moderate
2,1357,2020-12-12,Light
2,411,2020-02-11,Light
1,245,2020-07-01,Severe
2,953,2020-10-24,Light
2,232,2020-12-20,Light
4,77,2020-07-28,UNK
2,302,2020-03-16,Light
2,1265,2020-02-26,Light
2,603,2020-09-18,Moderate
2,87,2020-01-17,Light
1,1599,2020-08-27,Severe
2,420,2020-11-25,Light
2,764,2020-09-29,Light
1,1267,2020-10-15,Severe
2,276,2020-05-18,Light
2,555,2020-12-13,Light
3,328,2020-12-12,Light
1,658,2020-12-17,Severe
2,947,2020-06-08,Light
2,147,2020-07-30,Light
2,291,2020-09-02,Light
3,1631,2020-04-15,Light
2,1100,2020-04-13,Moderate
1,1347,2020-07-05,Moderate
1,373,2020-01-28,Severe
3,257,2020-02-07,Light
4,426,2020-02-11,UNK
2,444,2020-03-10,Moderate
2,321,2020-04-13,Moderate
1,25,2020-05-16,Severe
4,380,2020-08-19,UNK
2,321,2020-04-25,Light
1,1733,2020-10-24,Severe
3,1758,2020-10-27,Light
2,865,2020-01-22,Light
2,737,2020-09-09,Light
6,213,2020-01-18,Severe
2,618,2020-07-16,Light
3,27,2020-12-24,Light
1,538,2020-02-01,Severe
2,1295,2020-04-21,Light
1,1445,2020-10-21,Severe
2,282,2020-05-15,Moderate
2,1390,2020-01-28,Light
1,322,2020-06-19,Severe
3,594,2020-02-12,Light
2,554,2020-08-13,Light
1,74,2020-03-02,Severe
3,345,2020-01-17,Moderate
2,1286,2020-03-10,Light
2,131,2020-11-09,Light
1,355,2020-10-27,Severe
2,302,2020-05-16,Light
2,604,2020-01-26,Moderate
2,527,2020-10-01,Light
2,440,2020-02-06,Light
2,2,2020-11-11,Light
3,671,2020-10-20,Light
1,1406,2020-04-23,Moderate
2,242,2020-06-03,Moderate
1,681,2020-11-22,Severe
2,980,2020-08-02,Light
1,273,2020-08-30,Moderate
3,3,2020-02-05,Light
2,265,2020-12-13,Light
2,403,2020-01-18,Light
2,314,2020-05-05,Moderate
2,470,2020-08-11,Light
2,778,2020-11-11,Moderate
2,966,2020-04-29,Heavy
2,48,2020-05-19,Light
2,710,2020-04-07,Light
1,1682,2020-09-29,Severe
2,281,2020-06-26,Light
1,1741,2020-03-23,Severe
2,1442,2020-02-06,Light
3,731,2020-03-05,Light
3,419,2020-01-26,Light
2,913,2020-11-30,Light
1,335,2020-07-02,Severe
2,398,2020-04-23,Light
2,1619,2020-09-19,Moderate
1,1130,2020-11-24,Severe
1,143,2020-02-19,Severe
2,643,2020-01-17,Moderate
1,1519,2020-07-05,Severe
3,197,2020-04-10,Light
2,1438,2020-03-19,Light
2,1225,2020-12-12,Moderate
2,364,2020-02-10,Moderate
1,3,2020-03-06,Severe
2,1754,2020-06-08,Light
2,1252,2020-02-24,Moderate
1,685,2020-01-26,Severe
2,32,2020-03-13,Moderate
3,528,2020-03-20,Light
1,535,2020-04-13,Moderate
2,64,2020-03-14,Light
2,155,2020-10-26,Light
4,587,2020-03-18,UNK
2,1426,2020-04-19,Light
2,677,2020-10-20,Light
2,1493,2020-05-28,Light
5,724,2020-02-26,Severe
3,298,2020-11-01,Light
1,1070,2020-01-18,Severe
1,773,2020-05-26,Severe
1,507,2020-05-06,Severe
1,235,2020-09-16,Severe
2,986,2020-08-03,Light
2,65,2020-05-28,Light
2,276,2020-01-02,Light
1,37,2020-09-09,Severe
5,1507,2020-02-19,Severe
2,217,2020-12-25,Light
2,666,2020-09-02,Light
2,630,2020-02-12,Light
1,104,2020-03-17,Severe
2,577,2020-06-07,Moderate
5,85,2020-10-07,Severe
2,326,2020-06-25,Light
2,87,2020-05-14,Moderate
1,681,2020-12-05,Severe
2,1653,2020-12-19,Light
1,1230,2020-08-11,Severe
2,693,2020-05-16,Moderate
2,355,2020-08-11,Light
4,865,2020-09-03,UNK
2,1685,2020-12-16,Light
3,856,2020-03-09,Light
2,678,2020-01-16,Light
2,959,2020-05-04,Light
3,1011,2020-10-30,Light
2,61,2020-03-19,Light
2,1674,2020-04-18,Light
1,883,2020-06-29,Severe
2,1170,2020-03-23,Moderate
1,109,2020-07-02,Severe
3,1410,2020-02-25,Heavy
1,838,2020-11-06,Severe
2,481,2020-10-28,Moderate
1,731,2020-04-03,Severe
2,18,2020-09-25,Light
3,633,2020-02-09,Light
2,573,2020-01-11,Light
2,102,2020-11-22,Light
2,1535,2020-09-17,Moderate
2,161,2020-10-19,Light
1,1734,2020-12-12,Severe
2,958,2020-12-20,Light
1,338,2020-01-14,Severe
2,980,2020-05-21,Light
2,314,2020-06-19,Light
3,401,2020-02-07,Moderate
2,1606,2020-05-03,Light
2,266,2020-07-15,Light
1,1233,2020-02-16,Severe
1,41,2020-10-13,Moderate
2,59,2020-09-29,Light
3,1098,2020-02-09,Light
2,706,2020-07-19,Light
2,1267,2020-03-04,Light
3,1073,2020-12-17,Light
2,415,2020-04-29,Light
2,348,2020-03-03,Light
1,1768,2020-10-25,Severe
1,458,2020-02-21,Severe
2,635,2020-12-07,Light
2,861,2020-03-19,Light
2,339,2020-11-10,Light
2,573,2020-04-19,Light
1,593,2020-04-26,Severe
2,211,2020-03-16,Light
2,294,2020-01-14,Light
5,489,2020-06-23,Severe
5,1424,2020-05-03,Severe
3,417,2020-02-07,Light
2,1509,2020-05-12,Light
2,100,2020-02-24,Light
2,1100,2020-08-16,Light
3,229,2020-11-18,Light
2,693,2020-06-21,Light
5,287,2020-04-14,Severe
2,916,2020-07-16,Heavy
1,1660,2020-04-13,Severe
3,490,2020-01-11,Moderate
2,3,2020-02-24,Light
1,674,2020-11-14,Severe
2,1328,2020-02-19,Light
1,934,2020-06-05,Severe
3,63,2020-10-17,Moderate
2,1090,2020-03-28,Moderate
3,298,2020-12-14,Light
1,701,2020-01-13,Severe
1,139,2020-12-13,Severe
2,746,2020-12-30,Light
2,457,2020-01-22,Light
2,987,2020-09-03,Moderate
2,465,2020-06-24,Heavy
1,935,2020-09-27,Severe
2,396,2020-04-08,Light
2,1056,2020-07-03,Light
2,444,2020-02-18,Light
2,1298,2020-01-15,Light
2,1497,2020-05-27,Light
1,1209,2020-01-23,Severe
2,1170,2020-01-03,Light
2,430,2020-10-25,Light
2,914,2020-11-24,Light
3,182,2020-12-30,Light
2,196,2020-05-13,Light
1,571,2020-08-05,Severe
3,60,2020-02-13,Light
2,43,2020-02-06,Light
1,1126,2020-02-01,Severe
2,305,2020-02-06,Light
2,271,2020-04-20,Moderate
2,104,2020-05-25,Light
1,832,2020-09-12,Severe
3,811,2020-01-21,Light
3,885,2020-01-18,Heavy
2,1180,2020-05-18,Light
2,1001,2020-08-28,Light
3,1405,2020-03-20,Light
2,1316,2020-02-13,Light
5,27,2020-12-05,Severe
2,1520,2020-03-04,Light
2,795,2020-05-26,Moderate
6,672,2020-11-14,Severe
1,795,2020-10-07,Severe
2,204,2020-11-14,Light
2,1391,2020-04-02,Light
2,718,2020-07-10,Light
3,157,2020-04-13,Moderate
3,712,2020-04-02,Light
2,618,2020-01-24,Light
3,1604,2020-03-16,Light
2,119,2020-10-10,Light
2,1128,2020-09-10,Light
2,1146,2020-07-13,Light
1,633,2020-10-24,Severe
2,159,2020-12-03,Light
2,447,2020-02-18,Heavy
1,1511,2020-11-30,Moderate
2,1733,2020-09-25,Light
3,1477,2020-02-23,Light
2,1100,2020-01-12,Light
2,195,2020-07-08,Light
2,197,2020-12-24,Light
2,647,2020-07-22,Light
1,1160,2020-02-10,Severe
2,72,2020-05-17,Light
1,1127,2020-11-30,Severe
2,724,2020-02-23,Light
2,117,2020-11-29,Light
2,1263,2020-04-04,Light
2,603,2020-08-04,Moderate
2,1565,2020-08-24,Light
1,1136,2020-09-12,Severe
3,1160,2020-02-13,Light
2,215,2020-01-23,Light
2,584,2020-02-19,Light
2,737,2020-11-10,Light
2,1014,2020-10-20,Light
1,128,2020-11-15,Moderate
2,1044,2020-02-27,Moderate
2,776,2020-01-17,Light
2,1047,2020-05-12,Light
2,87,2020-04-29,Heavy
6,126,2020-10-29,Severe
2,139,2020-04-18,Moderate
1,1074,2020-04-24,Severe
3,512,2020-02-21,Light
3,811,2020-12-29,Moderate
3,360,2020-04-17,Heavy
4,127,2020-01-02,UNK
2,143,2020-05-21,Light
2,1424,2020-02-13,Light
5,444,2020-09-06,Severe
2,978,2020-10-26,Light
1,220,2020-07-26,Moderate
2,735,2020-06-03,Light
2,5,2020-01-29,Light
2,990,2020-09-11,Light
2,464,2020-03-03,Light
2,660,2020-02-07,Light
2,1332,2020-04-18,Light
2,902,2020-05-09,Light
2,800,2020-10-12,Light
2,345,2020-01-29,Light
2,3,2020-07-30,Light
2,1390,2020-10-27,Light
1,347,2020-11-02,Moderate
3,1011,2020-11-02,Light
4,219,2020-07-11,UNK
2,780,2020-09-02,Light
3,177,2020-04-10,Light
2,842,2020-12-05,Light
2,163,2020-03-17,Light
2,597,2020-03-29,Moderate
4,324,2020-07-30,UNK
2,1442,2020-10-13,Light
3,1084,2020-02-25,Light
2,1635,2020-10-23,Moderate
2,1147,2020-07-10,Light
3,1214,2020-02-19,Light
5,319,2020-01-30,Severe
2,864,2020-04-30,Light
1,743,2020-01-02,Severe
1,1562,2020-09-20,Moderate
2,765,2020-06-21,Light
2,1090,2020-04-23,Light
1,541,2020-09-17,Moderate
2,7,2020-08-12,Light
1,9,2020-03-21,Severe
1,204,2020-03-22,Severe
2,1066,2020-08-04,Light
1,311,2020-07-31,Moderate
2,1345,2020-04-10,Light
2,584,2020-06-12,Light
2,30,2020-01-23,Light
3,9,2020-01-13,Light
1,866,2020-01-15,Severe
3,780,2020-04-14,Light
2,1352,2020-08-16,Light
2,530,2020-08-27,Light
2,213,2020-10-11,Light
2,633,2020-03-02,Light
3,941,2020-11-10,Light
2,55,2020-06-11,Light
2,1143,2020-03-19,Moderate
1,742,2020-05-30,Moderate
1,147,2020-10-27,Severe
1,148,2020-06-14,Severe
1,1562,2020-10-05,Severe
2,912,2020-04-30,Light
5,1243,2020-06-28,Severe
5,1507,2020-01-11,Severe
2,336,2020-05-27,Light
2,945,2020-05-02,Light
5,932,2020-12-16,Severe
1,792,2020-01-27,Severe
2,1540,2020-11-28,Moderate
1,603,2020-11-27,Severe
2,625,2020-03-23,Moderate
3,1627,2020-11-28,Light
2,198,2020-03-04,Moderate
2,323,2020-04-30,Light
2,639,2020-10-25,Moderate
2,305,2020-12-20,Light
1,1642,2020-09-22,Severe
3,460,2020-01-09,Light
1,1046,2020-01-26,Severe
2,675,2020-10-21,Light
2,60,2020-05-11,Moderate
2,260,2020-01-11,Light
2,28,2020-11-12,Light
3,36,2020-02-12,Light
3,433,2020-01-23,Light
2,1052,2020-02-17,Light
2,932,2020-03-06,Light
2,292,2020-05-27,Light
2,389,2020-01-06,Light
3,1229,2020-12-01,Light
2,1130,2020-03-12,Light
2,1298,2020-02-25,Light
2,692,2020-10-19,Light
2,375,2020-04-23,Light
3,1169,2020-04-19,Light
2,1409,2020-06-30,Light
1,587,2020-09-28,Severe
1,249,2020-02-09,Severe
2,1113,2020-11-30,Moderate
4,947,2020-02-10,UNK
1,734,2020-02-17,Severe
2,702,2020-01-18,Light
2,203,2020-10-28,Light
2,1458,2020-04-29,Heavy
2,1199,2020-10-05,Light
2,1337,2020-06-05,Moderate
1,1538,2020-10-27,Severe
1,1424,2020-01-28,Severe
1,1654,2020-05-16,Severe
2,1031,2020-10-05,Light
2,384,2020-03-19,Light
2,69,2020-05-25,Light
3,673,2020-02-27,Light
2,40,2020-12-09,Moderate
4,1593,2020-03-28,UNK
3,1573,2020-12-14,Light
1,383,2020-03-18,Severe
2,599,2020-10-12,Light
2,354,2020-07-14,Light
1,442,2020-09-01,Severe
2,1725,2020-08-01,Light
1,649,2020-10-30,Severe
2,713,2020-04-09,Light
2,1555,2020-09-09,Moderate
3,1494,2020-03-27,Light
2,1273,2020-11-29,Light
5,630,2020-05-16,Severe
3,528,2020-11-24,Light
1,760,2020-06-17,Moderate
2,995,2020-03-05,Light
2,580,2020-01-18,Light
2,1377,2020-11-11,Light
3,1261,2020-02-01,Light
2,1241,2020-06-13,Light
2,805,2020-11-26,Light
2,441,2020-05-16,Light
2,1459,2020-06-28,Light
2,215,2020-01-21,Light
2,1027,2020-06-10,Moderate
2,18,2020-10-01,Light
2,298,2020-09-02,Light
3,1561,2020-03-01,Moderate
2,221,2020-05-20,Light
1,384,2020-09-21,Moderate
2,979,2020-08-30,Heavy
2,134,2020-01-02,Light
2,378,2020-03-31,Light
2,395,2020-08-31,Light
2,1291,2020-12-19,Moderate
3,463,2020-10-21,Moderate
2,1049,2020-07-11,Light
1,372,2020-07-12,Moderate
1,685,2020-06-10,Severe
2,797,2020-12-13,Light
2,1433,2020-01-04,Light
2,1298,2020-09-25,Heavy
3,114,2020-11-24,Light
2,1653,2020-07-20,Light
1,166,2020-12-17,Severe
2,1265,2020-10-29,Light
1,530,2020-08-01,Severe
2,998,2020-03-03,Light
1,389,2020-02-28,Severe
2,1059,2020-06-19,Light
2,5,2020-04-07,Light
2,57,2020-01-19,Light
2,1573,2020-07-26,Light
2,978,2020-09-11,Light
2,1159,2020-09-11,Light
1,1451,2020-08-02,Severe
3,732,2020-10-24,Light
3,112,2020-12-17,Moderate
2,544,2020-03-09,Light
3,623,2020-12-24,Light
1,600,2020-12-07,Moderate
1,641,2020-12-13,Severe
2,1545,2020-07-09,Light
3,65,2020-12-21,Light
2,750,2020-02-06,Light
2,1188,2020-07-27,Light
3,1309,2020-01-20,Light
2,174,2020-08-13,Moderate
2,898,2020-04-19,Heavy
1,1267,2020-12-31,Severe
1,573,2020-10-24,Severe
1,49,2020-12-31,Moderate
1,715,2020-07-26,Severe
3,1199,2020-01-19,Light
1,173,2020-08-10,Moderate
2,527,2020-08-23,Light
1,65,2020-02-03,Severe
2,219,2020-06-06,Light
1,1109,2020-11-21,Severe
2,119,2020-12-14,Moderate
2,531,2020-06-21,Light
2,1408,2020-02-24,Light
1,1000,2020-03-28,Severe
2,1306,2020-06-11,Light
1,263,2020-06-18,Severe
1,867,2020-09-10,Severe
2,915,2020-11-13,Moderate
2,882,2020-01-31,Light
3,1483,2020-11-09,Light
2,207,2020-04-26,Light
2,1598,2020-03-09,Light
2,1710,2020-07-06,Light
1,299,2020-12-24,Moderate
2,647,2020-04-13,Light
3,1771,2020-11-10,Light
2,890,2020-10-21,Moderate
3,1275,2020-01-19,Light
3,781,2020-02-27,Light
2,526,2020-05-26,Light
1,268,2020-07-21,Severe
2,1682,2020-02-02,Light
1,1677,2020-03-02,Moderate
1,1050,2020-04-19,Severe
3,1299,2020-01-23,Light
2,1267,2020-07-21,Light
1,1266,2020-09-11,Severe
1,949,2020-09-22,Severe
2,1232,2020-04-09,Light
2,1131,2020-12-30,Light
2,1416,2020-02-10,Light
1,27,2020-01-11,Severe
2,780,2020-03-11,Light
2,1462,2020-07-25,Light
1,114,2020-05-15,Severe
5,1772,2020-07-20,Severe
1,138,2020-05-22,Moderate
1,1773,2020-09-08,Moderate
3,200,2020-04-12,Moderate
1,1542,2020-04-11,Severe
2,1005,2020-01-31,Light
3,1723,2020-02-13,Light
2,445,2020-02-20,Light
2,1042,2020-01-02,Moderate
5,392,2020-05-22,Severe
3,982,2020-02-12,Moderate
2,76,2020-09-22,Moderate
1,577,2020-05-21,Severe
1,731,2020-09-09,Severe
3,1346,2020-01-19,Light
1,731,2020-05-25,Severe
2,137,2020-03-20,Light
2,1290,2020-11-28,Light
2,625,2020-03-25,Light
2,92,2020-03-13,Light
2,1323,2020-07-19,Light
6,354,2020-03-06,Severe
2,1716,2020-06-30,Light
3,525,2020-03-02,Moderate
2,101,2020-04-09,Light
2,787,2020-05-16,Light
1,218,2020-11-15,Severe
2,276,2020-12-04,Moderate
2,2,2020-06-18,Light
2,1064,2020-08-03,Light
2,1230,2020-11-11,Light
2,1514,2020-02-11,Light
5,1052,2020-07-09,Severe
2,1537,2020-08-29,Light
2,426,2020-02-20,Light
3,168,2020-03-16,Light
1,485,2020-02-18,Severe
2,1021,2020-02-22,Light
1,1178,2020-10-23,Moderate
2,1774,2020-02-12,Moderate
2,163,2020-09-29,Light
2,620,2020-09-18,Light
2,216,2020-05-24,Light
3,112,2020-02-09,Light
2,204,2020-05-16,Light
2,181,2020-11-10,Light
2,3,2020-03-31,Light
2,328,2020-04-12,Light
2,1079,2020-03-30,Light
1,993,2020-10-07,Severe
3,277,2020-12-12,Light
2,231,2020-05-29,Light
2,118,2020-03-04,Light
1,951,2020-05-08,Severe
2,205,2020-06-30,Light
2,487,2020-03-08,Moderate
2,3,2020-01-12,Light
2,566,2020-08-06,Light
3,1463,2020-01-30,Light
1,1775,2020-09-29,Moderate
1,509,2020-10-25,Moderate
2,54,2020-06-07,Light
2,691,2020-05-21,Light
2,1493,2020-06-30,Light
1,380,2020-03-29,Moderate
3,518,2020-04-12,Light
1,912,2020-06-26,Moderate
3,326,2020-10-30,Light
2,245,2020-09-29,Light
3,604,2020-03-12,Light
2,206,2020-09-17,Light
2,1286,2020-02-05,Light
1,25,2020-07-01,Severe
2,1225,2020-06-10,Light
4,472,2020-08-08,UNK
2,343,2020-01-12,Light
2,846,2020-07-04,Light
1,549,2020-03-26,Severe
2,64,2020-03-18,Light
3,1611,2020-06-09,Moderate
1,1302,2020-12-03,Moderate
2,1111,2020-03-17,Light
1,1776,2020-09-15,Moderate
2,636,2020-01-10,Light
2,863,2020-03-20,Light
3,1242,2020-12-23,Light
2,1137,2020-05-27,Light
1,307,2020-03-01,Severe
3,396,2020-10-23,Light
2,288,2020-08-04,Light
2,69,2020-03-09,Light
1,467,2020-01-15,Severe
2,455,2020-12-01,Light
1,1402,2020-10-28,Severe
2,66,2020-06-17,Light
1,398,2020-03-20,Severe
3,1353,2020-12-27,Light
